Date,Price - Close,Price - High,Price - Low,Price to Earnings Ratio,Enterprise Value to Sales
5/3/2017,2388.13,2389.82,2379.75,17.69901897,2.287521779
5/4/2017,2389.52,2391.43,2380.35,17.73542867,2.288198892
5/5/2017,2399.29,2399.29,2389.38,17.80186097,2.296786095
5/8/2017,2399.38,2401.36,2393.92,17.78711514,2.294729943
5/9/2017,2396.92,2403.87,2392.44,17.76491988,2.293156594
5/10/2017,2399.63,2399.74,2392.79,17.77469981,2.294659122
5/11/2017,2394.44,2395.72,2381.74,17.73976238,2.291216245
5/12/2017,2390.9,2392.44,2387.19,17.71634599,2.290811105
5/15/2017,2402.32,2404.05,2393.94,17.7877401,2.308567224
5/16/2017,2400.67,2405.77,2396.05,17.77374802,2.307369621
5/17/2017,2357.03,2384.87,2356.21,17.44426603,2.274441688
5/18/2017,2365.72,2375.74,2352.72,17.51399292,2.282633086
5/19/2017,2381.73,2389.06,2370.43,17.61540229,2.293805192
5/22/2017,2394.02,2395.46,2386.92,17.69772329,2.304480831
5/23/2017,2398.42,2400.85,2393.88,17.73247107,2.306456258
5/24/2017,2404.39,2405.58,2397.99,17.78129847,2.312734954
5/25/2017,2415.07,2418.71,2408.01,17.86647097,2.322389388
5/26/2017,2415.82,2416.68,2412.2,17.8689587,2.323459565
5/30/2017,2412.91,2415.26,2409.43,17.83791459,2.323705202
5/31/2017,2411.8,2415.99,2403.59,17.8273481,2.325393563
6/1/2017,2430.06,2430.06,2413.54,17.95259317,2.337452213
6/2/2017,2439.07,2440.23,2427.71,18.01549341,2.34780352
6/5/2017,2436.1,2439.55,2434.32,17.97951277,2.343888491
6/6/2017,2429.33,2436.21,2428.12,17.92488076,2.339341054
6/7/2017,2433.14,2435.28,2424.75,17.95618103,2.340494503
6/8/2017,2433.79,2439.27,2427.94,17.9533018,2.33736758
6/9/2017,2431.77,2446.2,2415.7,17.91064167,2.326252016
6/12/2017,2429.39,2430.38,2419.97,17.87079828,2.322050095
6/13/2017,2440.35,2441.49,2431.28,17.9538217,2.331695407
6/14/2017,2437.92,2443.75,2428.34,17.93121116,2.327706437
6/15/2017,2432.46,2433.95,2418.53,17.89029674,2.323213952
6/16/2017,2433.15,2433.15,2422.88,17.88090786,2.322533565
6/19/2017,2453.46,2453.82,2441.79,18.01618745,2.337640983
6/20/2017,2437.03,2450.66,2436.6,17.89660807,2.324751852
6/21/2017,2435.61,2442.23,2430.74,17.88508082,2.325770478
6/22/2017,2434.5,2441.62,2433.27,17.86451522,2.326000751
6/23/2017,2438.3,2441.4,2431.11,17.88508428,2.331132039
6/26/2017,2439.07,2450.42,2437.03,17.87347518,2.328839134
6/27/2017,2419.38,2440.15,2419.38,17.71973105,2.307546984
6/28/2017,2440.69,2442.97,2428.02,17.87583192,2.322427951
6/29/2017,2419.7,2442.73,2405.7,17.70774381,2.298780106
6/30/2017,2423.41,2432.71,2421.65,17.7236178,2.300997573
7/3/2017,2429.01,2439.17,2428.69,17.74032394,2.295167842
7/5/2017,2432.54,2434.9,2422.05,17.7575179,2.296753959
7/6/2017,2409.75,2424.28,2407.7,17.58540548,2.277335869
7/7/2017,2425.18,2426.92,2413.52,17.70433597,2.289000868
7/10/2017,2427.43,2432,2422.27,17.71288181,2.291698494
7/11/2017,2425.53,2429.3,2412.79,17.70738657,2.293746333
7/12/2017,2443.25,2445.76,2435.75,17.83450872,2.310282197
7/13/2017,2447.83,2449.32,2441.69,17.86013308,2.31204807
7/14/2017,2459.27,2463.54,2446.69,17.97758374,2.323889166
7/17/2017,2459.14,2462.82,2457.16,17.96761721,2.323934926
7/18/2017,2460.61,2460.92,2450.34,17.98662716,2.329619453
7/19/2017,2473.83,2473.83,2463.85,18.0805472,2.34090302
7/20/2017,2473.45,2477.62,2468.43,18.08034391,2.339824558
7/21/2017,2472.54,2472.54,2465.06,18.07898576,2.337945491
7/24/2017,2469.91,2473.1,2466.32,18.05585288,2.334741565
7/25/2017,2477.13,2481.24,2474.91,18.08578577,2.337392039
7/26/2017,2477.83,2481.69,2474.94,18.06141381,2.33947443
7/27/2017,2475.42,2484.04,2459.93,18.00657556,2.336104451
7/28/2017,2472.1,2473.53,2464.66,17.98393271,2.33171172
7/31/2017,2470.3,2477.96,2468.53,17.95560504,2.326597229
8/1/2017,2476.35,2478.51,2471.14,17.99312637,2.329840206
8/2/2017,2477.57,2480.38,2466.48,17.99207575,2.32964829
8/3/2017,2472.16,2476.03,2468.85,17.95639404,2.327291603
8/4/2017,2476.83,2480,2472.08,17.99550206,2.329740492
8/7/2017,2480.91,2480.95,2475.88,18.02406495,2.332429515
8/8/2017,2474.92,2490.87,2470.32,17.97802649,2.327345204
8/9/2017,2474.02,2474.41,2462.08,17.9701955,2.326720867
8/10/2017,2438.21,2465.38,2437.75,17.70759908,2.298879821
8/11/2017,2441.32,2448.09,2437.85,17.72417124,2.303409025
8/14/2017,2465.84,2468.22,2454.96,17.89255171,2.326348256
8/15/2017,2464.61,2468.9,2461.61,17.89126366,2.325594053
8/16/2017,2468.11,2474.93,2463.86,17.91472563,2.329645845
8/17/2017,2430.01,2465.02,2430.01,17.63139989,2.299104767
8/18/2017,2425.55,2440.27,2420.69,17.59466211,2.295261776
8/21/2017,2428.37,2430.58,2417.35,17.59985492,2.297891841
8/22/2017,2452.51,2454.77,2433.67,17.76999188,2.316822661
8/23/2017,2444.04,2448.91,2441.42,17.71370662,2.309501089
8/24/2017,2438.97,2450.39,2436.19,17.67163898,2.303719708
8/25/2017,2443.05,2453.96,2442.22,17.69026146,2.306629504
8/28/2017,2444.24,2449.12,2439.03,17.67899606,2.30760332
8/29/2017,2446.3,2449.19,2428.2,17.69205007,2.310630989
8/30/2017,2457.59,2460.31,2443.77,17.77223257,2.320014529
8/31/2017,2471.65,2475.01,2462.65,17.85853358,2.332309102
9/1/2017,2476.55,2480.38,2473.85,17.87848159,2.334822724
9/5/2017,2457.85,2471.97,2446.55,17.74166492,2.32230843
9/6/2017,2465.54,2469.64,2459.2,17.7861804,2.328769485
9/7/2017,2465.1,2468.62,2460.29,17.77407167,2.333212306
9/8/2017,2461.43,2467.11,2459.4,17.74819174,2.326661612
9/11/2017,2488.11,2488.95,2474.52,17.92710431,2.345792812
9/12/2017,2496.48,2496.77,2490.37,17.98168455,2.349506438
9/13/2017,2498.37,2498.37,2492.14,17.9943572,2.349569882
9/14/2017,2495.62,2498.43,2491.35,17.97256194,2.348417849
9/15/2017,2500.23,2500.23,2493.16,17.9985353,2.350301205
9/18/2017,2503.87,2508.32,2499.92,18.02081658,2.35073008
9/19/2017,2506.65,2507.84,2503.19,18.04401525,2.352151943
9/20/2017,2508.24,2508.85,2496.67,18.04897407,2.34946193
9/21/2017,2500.6,2507.16,2499,17.98560441,2.340537288
9/22/2017,2502.22,2503.47,2496.54,17.98728421,2.341167433
9/25/2017,2496.66,2502.54,2488.03,17.91823894,2.333946935
9/26/2017,2496.84,2503.51,2495.12,17.91184736,2.333973417
9/27/2017,2507.04,2511.75,2495.91,17.96632219,2.339028665
9/28/2017,2510.06,2510.81,2502.93,17.98690267,2.340481779
9/29/2017,2519.36,2519.44,2507.99,18.05231791,2.351320603
10/2/2017,2529.12,2529.23,2520.4,18.10850667,2.355011674
10/3/2017,2534.58,2535.13,2528.85,18.14405752,2.358677256
10/4/2017,2537.74,2540.53,2531.8,18.1645032,2.362688084
10/5/2017,2552.07,2552.51,2540.02,18.26792515,2.37345697
10/6/2017,2549.33,2549.41,2543.79,18.24846813,2.369301769
10/9/2017,2544.73,2551.82,2541.6,18.21206538,2.366599556
10/10/2017,2550.64,2555.23,2544.86,18.25051192,2.371079747
10/11/2017,2555.24,2555.24,2547.95,18.2897077,2.376637079
10/12/2017,2550.93,2555.33,2548.31,18.25470723,2.375377487
10/13/2017,2553.17,2557.65,2552.09,18.26714578,2.378025106
10/16/2017,2557.64,2559.47,2552.64,18.27218969,2.378523587
10/17/2017,2559.36,2559.71,2554.69,18.26861665,2.377610531
10/18/2017,2561.26,2564.11,2559.67,18.27667802,2.376995111
10/19/2017,2562.1,2562.36,2547.92,18.27631944,2.376351602
10/20/2017,2575.21,2575.44,2567.56,18.41276888,2.384378426
10/23/2017,2564.98,2578.29,2564.33,18.34110104,2.375343166
10/24/2017,2569.13,2572.18,2565.58,18.36248104,2.377270038
10/25/2017,2557.15,2567.4,2544,18.26318578,2.366687297
10/26/2017,2560.4,2567.07,2559.8,18.28301656,2.368641746
10/27/2017,2581.07,2582.98,2565.94,18.40994688,2.38161776
10/30/2017,2572.83,2580.03,2568.25,18.32180782,2.37379133
10/31/2017,2575.26,2578.29,2572.15,18.34601903,2.377513335
11/1/2017,2579.36,2588.4,2574.92,18.36375411,2.379776419
11/2/2017,2579.85,2581.11,2566.17,18.37507337,2.377954895
11/3/2017,2587.84,2588.42,2576.77,18.42404189,2.384923307
11/6/2017,2591.13,2593.38,2585.66,18.4140999,2.384317633
11/7/2017,2590.64,2597.02,2584.35,18.41149636,2.388118891
11/8/2017,2594.38,2595.47,2585.02,18.44195548,2.394644161
11/9/2017,2584.62,2586.5,2566.33,18.3590526,2.385319567
11/10/2017,2582.3,2583.81,2575.57,18.33517728,2.383398092
11/13/2017,2584.84,2587.66,2574.48,18.34492656,2.391200549
11/14/2017,2578.87,2579.66,2566.56,18.30441376,2.386320687
11/15/2017,2564.62,2572.84,2557.45,18.19111705,2.369533105
11/16/2017,2585.64,2590.09,2572.95,18.34483668,2.389063112
11/17/2017,2578.85,2583.96,2577.62,18.27832723,2.381912983
11/20/2017,2582.14,2584.64,2578.24,18.28484369,2.382782528
11/21/2017,2599.03,2601.19,2589.17,18.39915119,2.396636723
11/22/2017,2597.08,2600.94,2595.23,18.37476652,2.394315788
11/24/2017,2602.42,2604.21,2600.42,18.40875945,2.399948994
11/27/2017,2601.42,2606.41,2598.87,18.3799264,2.398464629
11/28/2017,2627.04,2627.69,2605.44,18.54521131,2.411968249
11/29/2017,2626.07,2634.89,2620.32,18.51537644,2.401658397
11/30/2017,2647.58,2657.74,2633.93,18.65776634,2.41644527
12/1/2017,2642.22,2650.62,2605.52,18.60847962,2.410675688
12/4/2017,2639.44,2665.19,2639.03,18.55525768,2.402227152
12/5/2017,2629.57,2648.72,2627.73,18.49252342,2.3913054
12/6/2017,2629.27,2634.41,2624.75,18.49153215,2.392649755
12/7/2017,2636.98,2640.99,2626.53,18.51457464,2.397769865
12/8/2017,2651.5,2651.65,2644.1,18.60243072,2.407196333
12/11/2017,2659.99,2660.33,2651.47,18.64344799,2.415233284
12/12/2017,2664.11,2669.72,2659.78,18.65882759,2.414736824
12/13/2017,2662.85,2671.88,2662.85,18.65376068,2.418273544
12/14/2017,2652.01,2668.09,2652.01,18.57180066,2.410449689
12/15/2017,2675.81,2679.63,2659.14,18.72522386,2.427118188
12/18/2017,2690.16,2694.97,2685.92,18.80831476,2.435903985
12/19/2017,2681.47,2694.44,2680.74,18.72765844,2.428853407
12/20/2017,2679.25,2691.01,2676.11,18.64693861,2.425490057
12/21/2017,2684.57,2692.64,2682.4,18.66025338,2.425760526
12/22/2017,2683.34,2685.35,2678.13,18.64435612,2.424892948
12/26/2017,2680.5,2682.74,2677.96,18.59185509,2.421704862
12/27/2017,2682.62,2685.64,2678.91,18.59939765,2.42375974
12/28/2017,2687.54,2687.66,2682.69,18.62608982,2.425737484
12/29/2017,2673.61,2692.12,2673.61,18.5066581,2.414493525
1/2/2018,2695.81,2695.89,2682.36,18.62110052,2.432328657
1/3/2018,2713.06,2714.37,2697.77,18.6844162,2.446531286
1/4/2018,2723.99,2729.29,2719.07,18.69751204,2.453053556
1/5/2018,2743.15,2743.45,2727.92,18.76304688,2.462255731
1/8/2018,2747.71,2748.51,2737.6,18.70455243,2.467288836
1/9/2018,2751.29,2759.14,2747.86,18.67174661,2.467086365
1/10/2018,2748.23,2750.8,2736.06,18.59226363,2.461139655
1/11/2018,2767.56,2767.56,2752.78,18.69605022,2.475783289
1/12/2018,2786.24,2787.85,2769.64,18.78160298,2.488547549
1/16/2018,2776.42,2807.54,2768.64,18.63555582,2.480711032
1/17/2018,2802.56,2807.04,2778.38,18.76859163,2.501644229
1/18/2018,2798.03,2805.83,2792.56,18.70504329,2.497160687
1/19/2018,2810.3,2810.33,2798.08,18.74585312,2.505015816
1/22/2018,2832.97,2833.03,2808.12,18.83340463,2.520530331
1/23/2018,2839.13,2842.24,2830.59,18.80849631,2.525103491
1/24/2018,2837.54,2852.97,2824.81,18.76827917,2.520657841
1/25/2018,2839.25,2848.56,2830.94,18.73148791,2.521222632
1/26/2018,2872.87,2872.87,2846.18,18.8808729,2.546793051
1/29/2018,2853.53,2870.62,2851.48,18.71620572,2.530565262
1/30/2018,2822.43,2837.75,2818.27,18.47511195,2.50894046
1/31/2018,2823.81,2839.26,2813.04,18.43751125,2.510123752
2/1/2018,2821.98,2835.96,2812.7,18.30240064,2.500499779
2/2/2018,2762.13,2808.92,2759.97,17.87737468,2.451520127
2/5/2018,2648.94,2763.39,2638.17,17.11310874,2.362969032
2/6/2018,2695.14,2701.04,2593.07,17.37355402,2.39755126
2/7/2018,2681.66,2727.67,2681.33,17.26702148,2.384145786
2/8/2018,2581,2685.27,2580.56,16.59872758,2.308052982
2/9/2018,2619.55,2638.67,2532.69,16.82311636,2.33348034
2/12/2018,2656,2672.61,2622.45,17.04461913,2.358409246
